	Description	mean_Catrapid	rank_Catrapid	domain_score	Secretion_nonfused	Secretion_fused	Orignial_rank	final_score	final_rank
CP003496.1_prot_D7S_00019_18	aldolase	0.04061220680936523	1190.0	0.09365832242357522	True	False	1053.0	0.49895567374791305	1199.0
CP003496.1_prot_D7S_00020_19	autoinducer-2 modifying protein LsrG	0.710904243169284	23.0	0.04156592796500945	False	False	1982.0	1.0300716750914463	229.0
CP003496.1_prot_D7S_00021_20	pyruvate kinase	-0.257978367904596	1779.0	0.011416631335784438	True	True	556.0	0.12236115907191637	1881.0
CP003496.1_prot_D7S_00022_21	ribonucleoside-diphosphate reductase subunit beta	-0.18272527128170205	1661.0	0.12036998742090983	False	False	17.0	0.2902850298996705	1604.0
CP003496.1_prot_D7S_00023_22	ribonucleoside-diphosphate reductase, alpha chain	0.08893816215950978	1075.0	0.28152177582570037	False	True	40.0	0.7442903915178543	741.0
CP003496.1_prot_D7S_00024_23	tryptophan synthase, alpha subunit	0.020098965393226004	1225.0	0.00038879470715630533	False	False	1032.0	0.38819489165868054	1422.0
CP003496.1_prot_D7S_00025_24	tryptophan synthase, beta subunit	-0.12267802016489412	1571.0	0.18551962172690045	False	False	742.0	0.4004121754500389	1394.0
CP003496.1_prot_D7S_00026_25	NADP-dependent l-serine/l-allo-threonine dehydrogenase ydfg	-0.2720149752115684	1794.0	0.06955717609186537	False	True	543.0	0.17300545195393435	1810.0
CP003496.1_prot_D7S_00027_26	hypothetical protein	0.1512186324413902	908.0	0.11968028039318324	False	False	1288.0	0.6659071669499049	891.0
CP003496.1_prot_D7S_00029_28	oxaloacetate decarboxylase beta chain	-0.3444000833402419	1866.0	0.18532748650928	False	True	480.0	0.2527937533758467	1668.0
CP003496.1_prot_D7S_00030_29	oxaloacetate decarboxylase alpha subunit	-0.2141866566922996	1716.0	0.0357446401700483	False	True	589.0	0.1781734257772447	1802.0
CP003496.1_prot_D7S_00031_30	oxaloacetate decarboxylase gamma chain 3	0.3900542403822743	349.0	0.2032582491573773	False	False	1735.0	1.0288454555541788	231.0
CP003496.1_prot_D7S_00032_31	hypothetical protein	0.4566491971464954	226.0	0.0849895324702758	False	False	1834.0	0.9720460042343937	336.0
CP003496.1_prot_D7S_00033_32	hydrogenase assembly chaperone HypC/HupF	0.6103507596703162	69.0	0.14574999653394288	False	False	1951.0	1.1112672379132533	144.0
CP003496.1_prot_D7S_00034_33	hydrogenase-2 operon protein HybE	0.1638341052920719	873.0	0.13737376924704683	False	False	215.0	0.701091910176582	822.0
CP003496.1_prot_D7S_00035_34	tryptophan biosynthesis protein trpCF	-0.09272398015643128	1512.0	-0.0547412354879301	False	False	775.0	0.1896365756065227	1780.0
CP003496.1_prot_D7S_00036_35	plasmid maintenance system antidote protein, XRE family	0.6403189152318318	48.0	0.3225021792685907	False	False	355.0	1.2985141732715892	23.0
CP003496.1_prot_D7S_00037_36	plasmid maintenance system killer	0.5373161477279241	121.0	0.11808190633831808	False	False	1908.0	1.0576121412208768	198.0
CP003496.1_prot_D7S_00038_37	anthranilate phosphoribosyltransferase	0.19752744906304134	783.0	-0.11358854747722028	False	False	1393.0	0.49510710469669283	1205.0
CP003496.1_prot_D7S_00039_38	anthranilate phosphoribosyltransferase	0.36977692087767366	377.0	0.06068266290117766	False	False	1713.0	0.8722768657997284	505.0
CP003496.1_prot_D7S_00040_39	anthranilate synthase component II	0.04978684873413257	1167.0	-0.005531655260335718	False	False	1077.0	0.41125994893756534	1371.0
CP003496.1_prot_D7S_00041_40	anthranilate synthase component I	0.2284026929003752	706.0	0.013930702238858743	False	False	1452.0	0.6611071140329616	902.0
CP003496.1_prot_D7S_00042_41	3-deoxy-manno-octulosonate-8-phosphatase	0.4584934280508929	224.0	-0.1298240285232827	False	False	1825.0	0.7582319434907103	719.0
CP003496.1_prot_D7S_00043_42	arabinose 5-phosphate isomerase	0.3108450705063054	487.0	0.35906543679346037	False	True	1629.0	1.1156871259488828	140.0
CP003496.1_prot_D7S_00044_43	heat shock protein HtpX	-0.0013012155867554091	1296.0	0.09616315458190436	False	False	961.0	0.44848699266286385	1295.0
CP003496.1_prot_D7S_00045_44	phenylalanyl-tRNA synthetase, alpha subunit	0.383365184204549	356.0	0.1930049083004956	False	False	1731.0	1.0150938638227345	257.0
CP003496.1_prot_D7S_00046_45	phenylalanyl-tRNA synthetase, beta subunit	0.48680798331890646	180.0	0.2803005957936523	False	False	82.0	1.1903455733048967	74.0
CP003496.1_prot_D7S_00047_46	integration host factor subunit alpha	0.5584278880092212	103.0	0.38482193135855924	True	False	87.0	1.3333476684899934	16.0
CP003496.1_prot_D7S_00048_47	lipoprotein	0.22549219863774697	712.0	0.06572205805990734	False	False	1439.0	0.7098999691043851	806.0
CP003496.1_prot_D7S_00049_48	putative FHA domain protein	0.39213876352880156	345.0	0.08112896745066733	False	False	1743.0	0.908715174347219	439.0
CP003496.1_prot_D7S_00050_49	TolC protein	-0.1838525269171437	1667.0	0.15117246147793367	True	True	657.0	0.3180890032070691	1554.0
CP003496.1_prot_D7S_00051_50	ABC-2 type transporter	-0.13486553476476126	1590.0	-0.011089894722166009	False	False	712.0	0.19430740662715934	1771.0
CP003496.1_prot_D7S_00053_52	AcrA protein	-0.08161507386127231	1484.0	0.06843419603459977	False	False	805.0	0.32680501062730344	1537.0
CP003496.1_prot_D7S_00054_53	AcrR protein	0.12388317281318785	973.0	0.13912809547114602	False	False	1232.0	0.6528712239069281	916.0
CP003496.1_prot_D7S_00055_54	aspartate aminotransferase	0.452545356527445	235.0	0.3144526345666948	False	True	1829.0	1.1970113552063748	67.0
CP003496.1_prot_D7S_00057_56	dihydroorotate oxidase	0.1297039533294864	960.0	-0.06656924289574354	False	False	1246.0	0.4536706371642265	1287.0
CP003496.1_prot_D7S_00058_57	fumarate hydratase	0.2607743681292709	620.0	0.15883527245893814	False	False	1526.0	0.8489901949976688	550.0
CP003496.1_prot_D7S_00060_59	universal stress protein UspE	0.1890782584660566	815.0	0.16841433535657951	True	False	1360.0	0.7611179835324915	713.0
CP003496.1_prot_D7S_00061_60	UspA protein	0.45934774817233326	222.0	0.04893218118468465	False	False	1837.0	0.9379876534485527	391.0
CP003496.1_prot_D7S_00062_61	transcriptional activator protein anr	-0.2110412498337935	1708.0	0.11236683586196691	False	True	123.0	0.25879362246866355	1663.0
CP003496.1_prot_D7S_00063_62	hypothetical protein	0.398370690134078	328.0	0.12919866253007847	False	False	1753.0	0.9652806215505683	346.0
CP003496.1_prot_D7S_00064_63	ferritin like protein-2	0.3244493248251416	468.0	0.052788078951536394	True	False	1654.0	0.8189050204807717	600.0
CP003496.1_prot_D7S_00065_64	nonheme iron-containing ferritin	0.47267454975353224	197.0	0.11441196722458367	False	True	1859.0	1.0159611926118899	254.0
CP003496.1_prot_D7S_00066_65	exodeoxyribonuclease I	-0.3788144738826932	1887.0	0.3337231706663535	False	False	7.0	0.39069468490923204	1416.0
CP003496.1_prot_D7S_00067_66	cell division protein MukB	0.010221345535523826	1258.0	-0.010453454142413946	False	False	1006.0	0.3608608886861718	1467.0
CP003496.1_prot_D7S_00069_68	condesin subunit E	0.09309455188090082	1058.0	0.10253697925025493	False	False	1167.0	0.5738013470663469	1064.0
CP003496.1_prot_D7S_00072_71	chromosome partition protein MukF	-0.4337272189346513	1930.0	0.15529719363065275	False	False	427.0	0.19077945250121747	1778.0
CP003496.1_prot_D7S_00073_72	DacC protein	0.014442008076153728	1239.0	0.026817145292386307	False	False	1000.0	0.40762674049478514	1378.0
CP003496.1_prot_D7S_00074_73	lipoprotein HlpB	0.2429839561547939	671.0	0.19227990963242592	True	False	246.0	0.8569475757993424	535.0
CP003496.1_prot_D7S_00075_74	50S ribosomal protein L25	0.4517164020483455	236.0	0.2877395236865964	False	False	80.0	1.169798494201339	93.0
CP003496.1_prot_D7S_00076_75	cobalt transport protein CbiM	-0.004250230192803141	1302.0	0.13066081252451173	False	False	953.0	0.47998614985584603	1238.0
CP003496.1_prot_D7S_00078_77	starch synthase	-0.300388815805158	1824.0	0.13699579960473646	False	True	515.0	0.22545157171867947	1720.0
CP003496.1_prot_D7S_00079_78	glucose-1-phosphate adenylyltransferase	-0.8476150774623623	2000.0	0.22360324736131804	False	True	364.0	0.22410299748625556	1725.0
CP003496.1_prot_D7S_00080_79	glycogen debranching enzyme GlgX	0.0220331388326941	1216.0	0.19964111445520272	False	False	1015.0	0.5919449625311648	1026.0
CP003496.1_prot_D7S_00081_80	1,4-alpha-glucan branching enzyme	0.09705912646342074	1049.0	0.2870142058371059	False	False	1194.0	0.7627763247776356	709.0
CP003496.1_prot_D7S_00082_81	4-alpha-glucanotransferase	0.1632394151541014	875.0	0.21427757419805346	False	False	1307.0	0.7769962148777136	680.0
CP003496.1_prot_D7S_00083_82	hypothetical protein	0.04572060939164717	1180.0	0.09831095505048604	True	False	1066.0	0.5086058076241992	1180.0
CP003496.1_prot_D7S_00085_83	glycoside hydrolase, family 19, putative	-0.008440151001265911	1315.0	0.11846873205503061	False	False	933.0	0.46129731776217703	1271.0
CP003496.1_prot_D7S_00086_84	ABC transporter ATP-binding protein uup	0.11380645430082138	1003.0	0.1376647952752878	False	False	1212.0	0.6364154199629439	940.0
CP003496.1_prot_D7S_00088_86	addiction module killer protein	0.5988669347126858	72.0	0.21902414568894166	False	False	1943.0	1.1830421366934394	77.0
CP003496.1_prot_D7S_00089_87	putative transcriptional regulator	0.6388209413931978	49.0	0.24443215908658622	False	False	356.0	1.2199444029646473	47.0
CP003496.1_prot_D7S_00090_88	dGTP triphosphohydrolase	-0.5482472185863433	1975.0	0.0715785738310985	False	False	382.0	0.08457207707947431	1924.0
CP003496.1_prot_D7S_00091_89	deoxyguanosinetriphosphate triphosphohydrolase-like protein	-0.12961882260021707	1583.0	0.016554367321651497	False	False	732.0	0.22544991954553956	1721.0
CP003496.1_prot_D7S_00092_90	membrane protein	0.5308707339243128	133.0	0.06823002183744009	False	False	1902.0	1.0017632552207485	284.0
CP003496.1_prot_D7S_00094_91	putative integrase	0.01683300849659667	1233.0	0.2723807806812708	False	False	981.0	0.6561888766332948	912.0
CP003496.1_prot_D7S_00095_92	XRE family transcriptional regulator	0.1820268620128379	832.0	0.2778884093290386	False	False	54.0	0.8620963053810126	526.0
CP003496.1_prot_D7S_00097_93	Transposase	0.11807728610765576	988.0	0.3356745249961265	False	False	43.0	0.8419214015578457	558.0
CP003496.1_prot_D7S_00098_94	hypothetical protein	0.7650759541974279	6.0	0.09509324230654774	False	False	1996.0	1.0920947415569227	167.0
CP003496.1_prot_D7S_00099_95	transposase, IS4 family protein	-0.1989194374134808	1691.0	0.3023499470803161	False	False	628.0	0.4572724858109508	1279.0
CP003496.1_prot_D7S_00100_96	death-on-curing protein	-0.048817279976012574	1424.0	0.1271562223016993	False	False	866.0	0.4155120443906548	1363.0
CP003496.1_prot_D7S_00101_97	peptidase E	-0.46639570433736866	1948.0	-0.08936612437084115	False	False	413.0	-0.062879367749152	1998.0
CP003496.1_prot_D7S_00102_98	thiamine biosynthesis/tRNA modification protein ThiI	-0.0993143973422036	1530.0	0.19135896251628	False	False	25.0	0.42674127136185724	1334.0
CP003496.1_prot_D7S_00103_99	cytochrome c-type protein TorY	-0.0690959326814538	1463.0	0.24068724339065745	True	True	147.0	0.5095528106070493	1174.0
CP003496.1_prot_D7S_00105_101	MmcQ protein	-0.1631089986434278	1631.0	0.18495200456652344	False	False	682.0	0.36985955079341	1448.0
CP003496.1_prot_D7S_00106_102	CitT protein	-0.18121107418634227	1656.0	0.061470803571466434	False	False	667.0	0.23388459667491474	1707.0
CP003496.1_prot_D7S_00107_103	putative plasmid stability protein StbD, antitoxin of toxin-antitoxin stability system	0.5727335190299002	91.0	0.23377028472617337	False	False	346.0	1.188293023356858	76.0
CP003496.1_prot_D7S_00109_104	putative plasmid stability protein StbE, addiction module antitoxin	0.5966733079521657	76.0	0.212520960958149	False	False	1947.0	1.1745399514628967	89.0
CP003496.1_prot_D7S_00110_105	tRNA pseudouridine synthase A	0.009952698065420968	1260.0	0.197467225732894	False	False	1012.0	0.5677820683116046	1076.0
CP003496.1_prot_D7S_00111_106	30S ribosomal protein S9	0.2827896617959802	560.0	0.4984228986254172	False	True	270.0	1.2185628286603998	48.0
CP003496.1_prot_D7S_00112_107	ribosomal protein L13	0.1771368069553592	843.0	0.18491385288339032	False	False	1336.0	0.7636244975610516	706.0
CP003496.1_prot_D7S_00113_108	tellurite resistance protein TehB	0.2510061161638899	651.0	-0.10949352850410021	False	False	1501.0	0.5651691401615669	1079.0
CP003496.1_prot_D7S_00114_109	exodeoxyribonuclease V, alpha subunit	0.3973100791564154	332.0	0.25397472089473294	False	False	71.0	1.0880576794154726	170.0
CP003496.1_prot_D7S_00116_111	DsrE protein	0.11360416010758174	1005.0	0.05163508452368064	False	False	1215.0	0.5493862089614617	1105.0
CP003496.1_prot_D7S_00118_112	beta-hydroxydecanoyl thioester dehydrase	0.15387789153927048	903.0	0.07881462331268464	True	False	1286.0	0.627540260494094	960.0
CP003496.1_prot_D7S_00119_113	Putative protease La-like protein	0.27620343246497153	572.0	0.06702350780172604	False	False	1558.0	0.7811664363374582	672.0
CP003496.1_prot_D7S_00120_114	macrodomain Ter protein	0.2516556907246698	649.0	0.17423336645376966	False	False	1508.0	0.8498955353693118	548.0
CP003496.1_prot_D7S_00121_115	cold shock domain-containing protein CspD	0.12415631706785088	972.0	0.20456095415303063	False	False	202.0	0.7188038327137503	788.0
CP003496.1_prot_D7S_00122_116	hypothetical protein	0.351110799928028	411.0	0.2184795797462994	False	False	291.0	1.0130822783969742	260.0
CP003496.1_prot_D7S_00124_117	tRNA pseudouridine synthase C	0.35718474312416726	403.0	0.08035432525891899	False	False	1701.0	0.8789550249090938	491.0
CP003496.1_prot_D7S_00125_118	Zn-ribbon-containing, possibly nucleic-acid-binding protein	0.035672821104000906	1196.0	0.315337394737237	False	False	34.0	0.7176362453119496	792.0
CP003496.1_prot_D7S_00126_119	7-cyano-7-deazaguanine reductase	0.13373226464835378	948.0	0.1412125913647564	False	False	1255.0	0.6674494729239768	887.0
CP003496.1_prot_D7S_00127_120	two component Fis family transcriptional regulator	-0.2666343100139731	1789.0	0.1403492982556352	False	False	113.0	0.24629632474239183	1682.0
CP003496.1_prot_D7S_00129_121	integral membrane sensor signal transduction histidine kinase	0.3370643713710591	443.0	0.16291354416356785	False	False	1674.0	0.9415242388162415	387.0
CP003496.1_prot_D7S_00132_124	ISPsy8, transposase OrfA	0.26856433049470363	600.5	0.29552795351137684	False	False	265.5	0.9954280034863894	296.5
CP003496.1_prot_D7S_00134_125	integrase, catalytic region	-0.038258174514645894	1396.0	0.24958367890340113	False	False	155.0	0.5519325044906075	1099.0
CP003496.1_prot_D7S_00135_126	phosphoglycerate transport regulatory protein	0.13215646209183646	953.0	-0.027178885548296183	False	False	1251.0	0.4965592453862365	1203.0
CP003496.1_prot_D7S_00136_127	extracellular solute-binding protein	0.09786109864564886	1045.0	-0.05651711556540877	True	False	1192.0	0.4212440038748711	1348.0
CP003496.1_prot_D7S_00137_128	ABC transporter related protein	0.24706170544350287	662.0	-0.10600030591941845	False	False	1482.0	0.5631651113719359	1084.0
CP003496.1_prot_D7S_00138_129	binding-protein-dependent transport systems inner membrane component	0.15510601060079535	896.0	-0.0434645018035534	False	False	1285.0	0.5087593862524186	1179.0
CP003496.1_prot_D7S_00139_130	ABC transporter related protein	0.3048041330687666	500.0	-0.10260243605824138	False	False	1606.0	0.6475225014729931	927.0
CP003496.1_prot_D7S_00140_131	transporting ATPase	0.09989036432810912	1040.0	0.023451266108081965	False	False	1186.0	0.5037111361730495	1192.0
CP003496.1_prot_D7S_00141_132	ATP-dependent metallopeptidase HflB	0.4689281496455047	203.0	0.29314694853053724	False	False	327.0	1.1916976731682185	73.0
CP003496.1_prot_D7S_00142_133	ribosomal RNA large subunit methyltransferase J	0.021180371039900173	1219.0	0.11561401996678508	False	False	1046.0	0.5064186176679345	1185.0
CP003496.1_prot_D7S_00143_134	formyltetrahydrofolate deformylase	0.0628089110242447	1137.0	0.1646962898706066	False	False	37.0	0.5964803978166336	1016.0
CP003496.1_prot_D7S_00144_135	H-NS histone family	0.5712260241577582	93.0	0.37616689306743933	False	False	347.0	1.329690131448249	17.0
CP003496.1_prot_D7S_00145_136	Na+/H+ antiporter family	0.3682707982409447	380.0	0.018185525492197263	False	False	1715.0	0.8282804780159354	582.0
CP003496.1_prot_D7S_00146_137	Sel1 domain protein repeat-containing protein	-0.3094799253957431	1832.0	0.06901441946255726	True	False	514.0	0.15347219057700004	1839.0
CP003496.1_prot_D7S_00147_138	membrane protein	-0.3044769203721537	1829.0	0.0184597078851772	False	False	516.0	0.10441672937443257	1906.0
CP003496.1_prot_D7S_00148_139	putative translation initiation inhibitor, YjgF family protein	0.42997938748116976	268.0	0.4006312499934139	False	True	77.0	1.2666982165101555	35.0
CP003496.1_prot_D7S_00150_140	hypothetical protein	-0.06131581131365508	1449.0	0.0831731095987222	False	False	837.0	0.35903517856423944	1470.0
CP003496.1_prot_D7S_00151_141	Ribonuclease III	0.1539037484020226	902.0	-0.0023503823181055764	False	False	1300.0	0.5468750049882413	1109.0
CP003496.1_prot_D7S_00152_142	endoribonuclease L-PSP	-0.061297246647122695	1448.0	0.09209001742035411	False	False	148.0	0.36845183651080887	1451.0
CP003496.1_prot_D7S_00153_143	DNA polymerase III subunit tau	-0.1990268172270074	1692.0	0.33206354930847204	False	False	627.0	0.4864863379141692	1221.0
CP003496.1_prot_D7S_00154_144	adenine phosphoribosyltransferase	-0.10746245256954841	1548.0	0.17263752478971156	False	False	748.0	0.39902433138641324	1397.0
CP003496.1_prot_D7S_00155_145	lipid A biosynthesis lauroyl acyltransferase	-0.07131509280925315	1466.0	0.04162681964722435	False	False	817.0	0.30899313648880355	1575.0
CP003496.1_prot_D7S_00156_146	inner membrane protein YfcA	0.004652831915836208	1277.0	0.03675041741689779	False	False	970.0	0.3985695078716704	1398.0
CP003496.1_prot_D7S_00157_147	peptidoglycan amidase MepA	-0.25100738945460443	1771.0	0.06037003499492605	True	False	557.0	0.17531256373055823	1807.0
CP003496.1_prot_D7S_00158_148	chorismate synthase	-0.0852293358407636	1493.0	0.09874745244932795	False	False	143.0	0.3526205159175938	1485.0
CP003496.1_prot_D7S_00160_150	O-succinylbenzoate-CoA ligase	-0.4465061431270626	1935.0	-0.08533605974402436	False	False	422.0	-0.0523525514981473	1995.0
CP003496.1_prot_D7S_00161_151	protein SeqA	-0.03609433851881326	1391.0	0.22781455098638997	False	False	158.0	0.5326621271982841	1132.0
CP003496.1_prot_D7S_00162_152	esterase YbfF	0.09164992956308522	1064.0	-0.13750299844581737	False	False	1161.0	0.3307628686206494	1526.0
CP003496.1_prot_D7S_00163_153	flavodoxin	0.28181433879829787	565.0	-0.09544519564644192	False	False	1566.0	0.6221959837638529	969.0
CP003496.1_prot_D7S_00164_154	ferric uptake regulation protein	0.4289533253957565	273.0	0.1607412932898239	False	False	1808.0	1.024309509181878	238.0
CP003496.1_prot_D7S_00166_156	acetyl-CoA carboxylase subunit beta	0.3117351822180057	484.0	0.3976065726897806	False	True	1638.0	1.1557275122200155	100.0
CP003496.1_prot_D7S_00167_157	translation initiation factor Sui1	0.41462773467142894	293.0	0.2737045632483336	False	False	310.0	1.127277776641637	127.0
CP003496.1_prot_D7S_00168_158	orotidine 5'-phosphate decarboxylase	-0.12039980799953813	1569.0	-0.026939103605735877	False	False	735.0	0.18895295036727763	1781.0
CP003496.1_prot_D7S_00169_159	tetratricopeptide domain protein	0.36507911775649854	388.0	-0.036092422225883006	False	True	1706.0	0.7700045292983548	698.0
CP003496.1_prot_D7S_00170_160	30S ribosomal protein S1	0.5919256243268849	80.0	0.24201930405535244	False	False	1942.0	1.20203929406035	61.0
CP003496.1_prot_D7S_00171_161	integration host factor subunit beta	0.48268929381704057	183.0	0.23703596343868522	False	False	330.0	1.145581690575117	112.0
CP003496.1_prot_D7S_00172_162	ribosomal protein S1	0.628819989320322	58.0	0.41942612444058247	False	False	89.0	1.3904406171942056	7.0
CP003496.1_prot_D7S_00173_163	cytidylate kinase	-0.26061605389066617	1781.0	0.014961609101686663	False	False	555.0	0.12490663658794353	1878.0
CP003496.1_prot_D7S_00174_164	coproporphyrinogen III oxidase	0.06485732555555467	1126.0	0.007646268800454661	False	False	1104.0	0.4449276281207945	1306.0
CP003496.1_prot_D7S_00177_167	branched-chain amino acid transport protein AzlD	0.407342911074458	307.0	0.05423755042627405	False	False	1764.0	0.900814262070452	450.0
CP003496.1_prot_D7S_00178_168	azaleucine resistance protein AzlC	-0.13096065246005562	1587.0	-0.022592874888441014	False	False	722.0	0.18430367683569693	1792.0
CP003496.1_prot_D7S_00179_169	HTH-type transcriptional regulator MetR	0.4407080173129621	250.0	0.055462301224070615	False	False	1818.0	0.9305247699896878	402.0
CP003496.1_prot_D7S_00181_171	crispr-associated protein Cas2	0.6282313319611527	60.0	0.25956284391545137	False	False	1957.0	1.2295778364191996	45.0
CP003496.1_prot_D7S_00182_172	CRISPR-associated protein Cas1	0.16647972661305618	867.0	0.1022108775805811	False	False	1322.0	0.6689275192597416	883.0
CP003496.1_prot_D7S_00184_173	hypothetical protein	0.4724888823016929	199.0	0.24673169443797283	False	False	1856.0	1.1472814195754042	107.0
CP003496.1_prot_D7S_00185_174	CRISPR-associated protein Cas4	0.18238587689489485	830.0	0.1866703108949251	False	False	1350.0	0.7718777071967742	689.0
CP003496.1_prot_D7S_00186_175	CRISPR-associated Csd2 family protein	-0.014643128503929554	1331.0	0.20699426474335514	False	False	166.0	0.5418268484515011	1116.0
CP003496.1_prot_D7S_00187_176	CRISPR-associated RAMP Csd1 family protein	-0.05026542277667386	1428.0	0.4388456510362841	False	True	869.0	0.7252024726254895	772.0
CP003496.1_prot_D7S_00188_177	CRISPR-associated Cas5 family protein	-0.3731251343365129	1883.0	0.1741458129436877	False	False	466.0	0.23311632768631638	1709.0
CP003496.1_prot_D7S_00192_180	putative transcriptional regulator	0.47739755358832514	188.0	0.23036520735933086	False	False	329.0	1.136412183871075	122.0
CP003496.1_prot_D7S_00193_181	diaminopimelate decarboxylase	0.23371738316626453	693.0	0.08707023681381565	False	False	1464.0	0.7407434002321065	749.0
CP003496.1_prot_D7S_00195_182	peptide chain release factor 3	0.478090927746161	187.0	0.12362237572486778	False	True	1861.0	1.0301691023615493	227.0
CP003496.1_prot_D7S_00196_183	WcaG protein	0.14696216365458198	920.0	-0.12036254133525474	False	False	1275.0	0.4198673437222165	1353.0
CP003496.1_prot_D7S_00197_184	argininosuccinate synthase	-0.33815679005781674	1858.0	-0.014877643975038402	False	False	485.0	0.056586623891028566	1949.0
CP003496.1_prot_D7S_00198_185	L-lactate dehydrogenase	0.5065550800804756	165.0	0.10918800069933701	False	False	1877.0	1.0267292300846445	234.0
CP003496.1_prot_D7S_00199_186	gamma-glutamyltransferase	0.2266929472365003	708.0	0.17587233624671933	True	False	1460.0	0.8220492477909471	597.0
CP003496.1_prot_D7S_00201_187	sensor protein QseC	-0.2380759266140084	1756.0	0.09098599165165958	False	False	577.0	0.21342477226135473	1741.0
CP003496.1_prot_D7S_00203_188	transcriptional regulatory protein QseB	-0.28558434267315624	1812.0	0.03826743546259034	False	False	109.0	0.13272020907578375	1863.0
CP003496.1_prot_D7S_00204_189	protein YgiW	0.3976276240793446	331.0	0.14456888860399414	True	False	72.0	0.9791515972496714	323.0
CP003496.1_prot_D7S_00206_191	formate dehydrogenase accessory protein FdhE	0.4031499468260111	315.0	0.15910556909380552	False	True	1762.0	1.0016842797384833	285.0
CP003496.1_prot_D7S_00207_192	2',3'-cyclic-nucleotide 2'-phosphodiesterase	-0.07924336745438865	1478.0	0.1919506774311619	True	False	801.0	0.4533199927734907	1289.0
CP003496.1_prot_D7S_00208_193	ABC transport system periplasmic protein	-0.07224360414324907	1467.0	0.2837047404238495	True	True	822.0	0.5505713071404912	1102.0
CP003496.1_prot_D7S_00209_194	ABC transport system permease protein	-0.008051255051279365	1313.0	-0.05063832220776508	False	False	958.0	0.29318976374925637	1598.0
CP003496.1_prot_D7S_00210_195	transport system permease protein	0.008901893818211408	1264.0	-0.014944036585263363	False	False	1007.0	0.3533718054936971	1482.0
CP003496.1_prot_D7S_00211_196	putative siderophore ABC superfamily ATP binding cassette transporter, ABC protein	-0.039340501582699354	1399.0	0.05276750592897647	False	False	875.0	0.35361708114137025	1481.0
CP003496.1_prot_D7S_00212_197	NlpD protein	-0.04524574157200868	1409.0	0.16036097781490416	False	False	852.0	0.45621305177792265	1281.0
CP003496.1_prot_D7S_00213_198	zinc import ATP-binding protein ZnuC	-0.273992825878219	1795.0	0.08824682520777234	False	False	535.0	0.19119535094490378	1777.0
CP003496.1_prot_D7S_00214_199	high-affinity zinc uptake system membrane protein ZnuB	-0.09313691914149516	1513.0	0.32934843775432365	False	True	776.0	0.5732264987238389	1065.0
CP003496.1_prot_D7S_00215_200	SoxR-reducing system protein RsxE	-0.5421931155941705	1972.0	0.028601037925522235	False	False	385.0	0.04309379154871064	1957.0
